Time, I, Bit coin,Price
698, 0.320582, 18.715967, 0.473881
699, 0.330513, 18.153584, 0.473882
700, 0.327664, 18.311434, 0.473838
701, 0.328200, 18.281553, 0.473786
702, 0.326177, 18.394897, 0.473786
703, 0.329941, 18.185089, 0.473786
704, 0.320596, 18.715143, 0.473786
705, 0.326506, 18.376398, 0.473803
706, 0.320967, 18.693502, 0.473803
707, 0.327200, 18.337406, 0.473803
708, 0.326714, 18.364695, 0.473803
709, 0.327617, 18.314072, 0.473814
710, 0.326917, 18.353292, 0.473744
711, 0.322668, 18.594942, 0.473744
712, 0.331904, 18.077532, 0.473751
713, 0.330927, 18.130905, 0.473723
714, 0.323108, 18.569656, 0.473723
715, 0.320818, 18.702164, 0.473735
716, 0.324614, 18.483507, 0.473735
717, 0.329341, 18.218224, 0.473735
718, 0.317984, 18.868896, 0.473735
719, 0.325103, 18.455667, 0.473739
720, 0.320436, 18.724510, 0.473735
721, 0.320493, 18.721159, 0.473736
722, 0.320220, 18.737143, 0.473737
723, 0.318392, 18.844669, 0.473728
724, 0.326089, 18.399910, 0.473728
725, 0.322796, 18.587564, 0.473729
726, 0.321909, 18.638807, 0.473729
727, 0.330457, 18.156679, 0.473734
728, 0.328178, 18.282778, 0.473729
729, 0.323866, 18.526163, 0.473723
730, 0.322230, 18.620235, 0.473723
731, 0.318053, 18.864780, 0.473705
732, 0.328806, 18.247856, 0.473691
733, 0.328902, 18.242517, 0.473624
734, 0.323643, 18.538967, 0.473621
735, 0.325249, 18.447405, 0.473621
736, 0.318915, 18.813816, 0.473619
737, 0.321656, 18.653479, 0.473551
738, 0.313126, 19.161636, 0.473553
739, 0.311969, 19.232658, 0.473471
740, 0.319408, 18.784760, 0.473439
741, 0.324955, 18.464100, 0.473459
742, 0.322698, 18.593256, 0.473462
743, 0.324986, 18.462330, 0.473461
744, 0.327881, 18.299347, 0.473461
745, 0.324489, 18.490597, 0.473466
746, 0.320618, 18.713869, 0.473466
747, 0.329908, 18.186905, 0.473465
748, 0.324250, 18.504261, 0.473467
749, 0.321473, 18.664061, 0.473467
750, 0.317993, 18.868345, 0.473470
751, 0.328696, 18.253927, 0.473503
752, 0.326132, 18.397474, 0.473503
753, 0.321648, 18.653946, 0.473507
754, 0.325315, 18.443682, 0.473507
755, 0.326639, 18.368883, 0.473525
756, 0.326162, 18.395765, 0.473525
757, 0.325414, 18.438042, 0.473525
758, 0.325872, 18.412113, 0.473499
759, 0.321692, 18.651371, 0.473481
760, 0.316648, 18.948496, 0.473481
761, 0.329151, 18.228704, 0.473428
762, 0.318887, 18.815426, 0.473432
763, 0.325577, 18.428804, 0.473432
764, 0.324252, 18.504124, 0.473432
765, 0.322800, 18.587379, 0.473431
766, 0.326627, 18.369591, 0.473432
767, 0.318793, 18.821007, 0.473414
768, 0.323569, 18.543169, 0.473408
769, 0.323096, 18.570324, 0.473409
770, 0.319396, 18.785486, 0.473380
771, 0.323495, 18.547415, 0.473385
772, 0.326809, 18.359348, 0.473391
773, 0.321437, 18.666164, 0.473391
774, 0.329661, 18.200512, 0.473391
775, 0.320174, 18.739782, 0.473265
776, 0.316176, 18.976768, 0.473265
777, 0.318336, 18.847992, 0.473268
778, 0.321132, 18.683922, 0.473268
779, 0.323380, 18.554029, 0.473263
780, 0.314435, 19.081848, 0.473261
781, 0.321870, 18.641045, 0.473261
782, 0.315420, 19.022282, 0.473262
783, 0.319009, 18.808243, 0.473263
784, 0.329984, 18.182682, 0.473267
785, 0.319959, 18.752417, 0.473335
786, 0.319200, 18.796967, 0.473335
787, 0.320264, 18.734516, 0.473336
788, 0.328860, 18.244867, 0.473285
789, 0.326436, 18.380335, 0.473285
790, 0.328854, 18.245171, 0.473285
791, 0.330709, 18.142826, 0.473280
792, 0.326340, 18.385750, 0.473260
793, 0.325264, 18.446529, 0.473262
794, 0.319657, 18.770107, 0.473261
795, 0.330135, 18.174362, 0.473261
796, 0.329277, 18.221739, 0.473261
797, 0.330736, 18.141331, 0.473261
798, 0.326086, 18.400045, 0.473260
799, 0.332311, 18.055387, 0.473204
800, 0.331148, 18.118797, 0.473001
801, 0.321767, 18.647043, 0.473002
802, 0.314739, 19.063410, 0.472973
803, 0.320395, 18.726892, 0.472973
804, 0.323619, 18.540335, 0.472973
805, 0.320992, 18.692081, 0.472973
806, 0.321874, 18.640846, 0.472955
807, 0.323201, 18.564325, 0.473000
808, 0.321955, 18.636122, 0.473000
809, 0.320797, 18.703438, 0.473000
810, 0.327062, 18.345161, 0.473000
811, 0.321776, 18.646492, 0.473000
812, 0.319891, 18.756403, 0.473015
813, 0.316209, 18.974796, 0.473014
814, 0.327125, 18.341618, 0.473009
815, 0.325586, 18.428289, 0.472990
816, 0.323778, 18.531200, 0.472991
817, 0.322683, 18.594093, 0.472974
818, 0.320598, 18.715012, 0.472861
819, 0.313851, 19.117348, 0.472861
820, 0.323739, 18.533468, 0.472858
821, 0.314733, 19.063776, 0.472885
822, 0.324746, 18.476006, 0.472812
823, 0.326755, 18.362373, 0.472903
824, 0.317377, 18.904936, 0.472903
825, 0.323685, 18.536518, 0.472933
826, 0.325114, 18.455040, 0.472944
827, 0.316987, 18.928223, 0.472943
828, 0.320343, 18.729908, 0.472946
829, 0.320701, 18.709003, 0.472939
830, 0.321112, 18.685051, 0.472939
831, 0.321574, 18.658215, 0.472939
832, 0.323653, 18.538378, 0.472970
833, 0.326374, 18.383827, 0.472981
834, 0.327051, 18.345774, 0.472980
835, 0.318019, 18.866821, 0.472980
836, 0.329848, 18.190182, 0.472904
837, 0.326416, 18.381433, 0.472867
838, 0.318867, 18.816648, 0.472867
839, 0.327133, 18.341160, 0.472879
840, 0.321395, 18.668640, 0.472895
841, 0.318831, 18.818743, 0.472886
842, 0.321411, 18.667671, 0.472886
843, 0.322099, 18.627821, 0.472886
844, 0.309321, 19.397297, 0.472884
845, 0.310457, 19.326326, 0.472871
846, 0.312151, 19.221489, 0.472867
847, 0.323800, 18.529949, 0.472938
848, 0.321856, 18.641884, 0.472926
849, 0.323740, 18.533363, 0.472923
850, 0.314583, 19.072842, 0.472892
851, 0.324238, 18.504921, 0.472857
852, 0.324363, 18.497812, 0.472881
853, 0.335699, 17.873152, 0.472964
854, 0.320349, 18.729546, 0.472935
855, 0.325170, 18.451870, 0.472936
856, 0.318891, 18.815229, 0.472936
857, 0.315484, 19.018427, 0.472936
858, 0.320951, 18.694462, 0.472936
859, 0.323126, 18.568592, 0.472916
860, 0.327743, 18.307035, 0.472930
861, 0.326020, 18.403784, 0.472886
862, 0.324699, 18.478628, 0.472886
863, 0.326108, 18.398840, 0.472888
864, 0.324090, 18.513363, 0.472888
865, 0.325807, 18.415808, 0.472883
866, 0.324328, 18.499804, 0.472883
867, 0.325867, 18.412413, 0.472872
868, 0.313972, 19.109985, 0.472872
869, 0.320629, 18.713194, 0.472879
870, 0.315214, 19.034681, 0.472873
871, 0.315610, 19.010811, 0.472873
872, 0.318436, 18.842077, 0.472846
873, 0.317948, 18.870993, 0.472840
874, 0.315233, 19.033537, 0.472814
875, 0.318839, 18.818256, 0.472807
876, 0.319306, 18.790762, 0.472807
877, 0.322897, 18.581749, 0.472800
878, 0.324827, 18.471348, 0.472799
879, 0.318118, 18.860910, 0.472811
880, 0.320005, 18.749704, 0.472793
881, 0.315644, 19.008781, 0.472696
882, 0.315861, 18.995720, 0.472668
883, 0.307751, 19.496298, 0.472651
884, 0.317114, 18.920647, 0.472650
885, 0.319120, 18.801691, 0.472657
886, 0.313531, 19.136866, 0.472657
887, 0.318655, 18.829113, 0.472639
888, 0.311931, 19.235027, 0.472639
889, 0.319030, 18.807009, 0.472696
890, 0.322045, 18.630938, 0.472754
891, 0.327635, 18.313086, 0.472726
892, 0.319327, 18.789528, 0.472726
893, 0.319341, 18.788696, 0.472703
894, 0.323332, 18.556763, 0.472703
895, 0.329872, 18.188852, 0.472699
896, 0.329681, 18.199423, 0.472699
897, 0.325045, 18.458954, 0.472699
898, 0.315889, 18.994022, 0.472742
899, 0.320877, 18.698727, 0.472742
900, 0.322959, 18.578184, 0.472723
901, 0.318015, 18.867046, 0.472710
902, 0.320421, 18.725344, 0.472711
903, 0.335565, 17.880274, 0.472710
904, 0.317605, 18.891384, 0.472676
905, 0.322733, 18.591202, 0.472676
906, 0.321976, 18.634937, 0.472615
907, 0.313359, 19.147364, 0.472626
908, 0.310680, 19.312481, 0.472626
909, 0.316448, 18.960434, 0.472628
910, 0.316195, 18.975616, 0.472628
911, 0.317482, 18.898712, 0.472626
912, 0.322465, 18.606676, 0.472619
913, 0.326113, 18.398550, 0.472620
914, 0.316319, 18.968178, 0.472619
915, 0.320437, 18.724411, 0.472615
916, 0.325817, 18.415253, 0.472653
917, 0.319328, 18.789446, 0.472700
918, 0.318487, 18.839096, 0.472700
919, 0.321157, 18.682476, 0.472695
920, 0.323231, 18.562605, 0.472695
921, 0.322234, 18.619986, 0.472689
922, 0.325685, 18.422731, 0.472685
923, 0.320584, 18.715858, 0.472685
924, 0.319671, 18.769321, 0.472682
925, 0.325381, 18.439899, 0.472682
926, 0.315229, 19.033783, 0.472682
927, 0.322407, 18.610022, 0.472659
928, 0.326581, 18.372169, 0.472730
929, 0.317103, 18.921293, 0.472729
930, 0.328635, 18.257318, 0.472729
931, 0.320852, 18.700205, 0.472732
932, 0.331205, 18.115665, 0.472736
933, 0.322538, 18.602468, 0.472726
934, 0.322102, 18.627632, 0.472720
935, 0.326747, 18.362808, 0.472744
936, 0.326539, 18.374512, 0.472676
937, 0.324862, 18.469374, 0.472676
938, 0.325474, 18.434647, 0.472663
939, 0.320649, 18.712038, 0.472664
940, 0.317074, 18.922998, 0.472664
941, 0.332335, 18.054064, 0.472666
942, 0.321734, 18.648922, 0.472666
943, 0.326458, 18.379093, 0.472666
944, 0.322583, 18.599838, 0.472666
945, 0.326629, 18.369444, 0.472689
946, 0.320592, 18.715393, 0.472688
947, 0.318192, 18.856565, 0.472688
948, 0.310349, 19.333092, 0.472693
949, 0.316630, 18.949549, 0.472693
950, 0.320571, 18.716625, 0.472694
951, 0.322450, 18.607533, 0.472637
952, 0.314973, 19.049242, 0.472600
953, 0.318299, 18.850185, 0.472600
954, 0.309115, 19.410225, 0.472600
955, 0.315006, 19.047277, 0.472609
956, 0.318458, 18.840794, 0.472593
957, 0.322192, 18.622416, 0.472552
958, 0.317904, 18.873619, 0.472554
959, 0.316904, 18.933176, 0.472548
960, 0.318034, 18.865929, 0.472557
961, 0.322671, 18.594776, 0.472567
962, 0.323370, 18.554575, 0.472581
963, 0.324461, 18.492182, 0.472581
964, 0.325382, 18.439840, 0.472555
965, 0.313517, 19.137732, 0.472551
966, 0.320771, 18.704918, 0.472551
967, 0.314446, 19.081181, 0.472571
968, 0.315751, 19.002331, 0.472600
969, 0.317724, 18.884335, 0.472600
970, 0.319304, 18.790852, 0.472667
971, 0.320673, 18.710642, 0.472679
972, 0.323112, 18.569391, 0.472679
973, 0.315140, 19.039129, 0.472667
974, 0.319029, 18.807083, 0.472664
975, 0.323432, 18.551046, 0.472702
976, 0.323397, 18.553074, 0.472718
977, 0.326454, 18.379328, 0.472718
978, 0.329953, 18.184420, 0.472664
979, 0.317533, 18.895655, 0.472663
980, 0.320060, 18.746502, 0.472663
981, 0.322814, 18.586546, 0.472665
982, 0.319090, 18.803448, 0.472639
983, 0.321045, 18.688967, 0.472663
984, 0.319232, 18.795084, 0.472663
985, 0.320528, 18.719088, 0.472664
986, 0.317487, 18.898382, 0.472683
987, 0.321376, 18.669737, 0.472683
988, 0.326960, 18.350891, 0.472674
989, 0.331959, 18.074532, 0.472674
990, 0.318286, 18.850988, 0.472664
991, 0.322812, 18.586647, 0.472655
992, 0.324897, 18.467398, 0.472655
993, 0.322093, 18.628164, 0.472655
994, 0.321452, 18.665310, 0.472655
995, 0.321731, 18.649109, 0.472632
996, 0.316666, 18.947399, 0.472659
997, 0.323303, 18.558437, 0.472659
998, 0.315318, 19.028431, 0.472651
999, 0.325842, 18.413818, 0.472655
1000, 0.311027, 19.290958, 0.472655
1001, 0.315352, 19.026354, 0.472645
1002, 0.317188, 18.916203, 0.472654
1003, 0.327698, 18.309565, 0.472654
1004, 0.330424, 18.158493, 0.472655
1005, 0.320365, 18.728611, 0.472655
1006, 0.316411, 18.962671, 0.472654
1007, 0.318930, 18.812910, 0.472635
1008, 0.325628, 18.425961, 0.472635
1009, 0.317764, 18.881912, 0.472634
1010, 0.317898, 18.873955, 0.472707
1011, 0.323705, 18.535416, 0.472707
1012, 0.318166, 18.858084, 0.472674
1013, 0.323544, 18.544630, 0.472674
1014, 0.320083, 18.745165, 0.472681
1015, 0.321689, 18.651543, 0.472680
1016, 0.326891, 18.354738, 0.472702
1017, 0.317337, 18.907373, 0.472702
1018, 0.319450, 18.782293, 0.472724
1019, 0.317370, 18.905397, 0.472683
1020, 0.326370, 18.384056, 0.472706
1021, 0.316836, 18.937239, 0.472706
1022, 0.323182, 18.565413, 0.472706
1023, 0.313585, 19.133568, 0.472707
1024, 0.321801, 18.645035, 0.472714
1025, 0.319741, 18.765181, 0.472736
1026, 0.323269, 18.560389, 0.472724
1027, 0.320502, 18.720634, 0.472737
1028, 0.317175, 18.916998, 0.472699
1029, 0.322396, 18.610662, 0.472705
1030, 0.324402, 18.495571, 0.472704
1031, 0.314130, 19.100348, 0.472704
1032, 0.318784, 18.821547, 0.472697
1033, 0.322388, 18.611120, 0.472701
1034, 0.322058, 18.630163, 0.472692
1035, 0.320458, 18.723227, 0.472707
1036, 0.307120, 19.536356, 0.472716
1037, 0.313325, 19.149445, 0.472715
1038, 0.318759, 18.822973, 0.472715
1039, 0.325175, 18.451601, 0.472715
1040, 0.314089, 19.102861, 0.472711
1041, 0.316749, 18.942469, 0.472638
1042, 0.324801, 18.472837, 0.472609
1043, 0.320159, 18.740717, 0.472577
1044, 0.321688, 18.651636, 0.472577
1045, 0.323458, 18.549547, 0.472577
1046, 0.321964, 18.635614, 0.472563
1047, 0.321289, 18.674747, 0.472570
1048, 0.327441, 18.323906, 0.472599
1049, 0.316848, 18.936537, 0.472599
1050, 0.315900, 18.993374, 0.472599
1051, 0.318758, 18.823055, 0.472598
1052, 0.319301, 18.791046, 0.472595
1053, 0.311828, 19.241381, 0.472579
1054, 0.316117, 18.980284, 0.472576
1055, 0.311232, 19.278221, 0.472569
1056, 0.317463, 18.899826, 0.472582
1057, 0.321300, 18.674152, 0.472570
1058, 0.313481, 19.139910, 0.472570
1059, 0.310951, 19.295662, 0.472572
1060, 0.315302, 19.029385, 0.472572
1061, 0.323344, 18.556107, 0.472572
1062, 0.327868, 18.300070, 0.472572
1063, 0.322083, 18.628750, 0.472576
1064, 0.319284, 18.792017, 0.472592
1065, 0.315698, 19.005524, 0.472565
1066, 0.318463, 18.840487, 0.472601
1067, 0.316695, 18.945662, 0.472577
1068, 0.331055, 18.123882, 0.472572
1069, 0.315117, 19.040518, 0.472572
1070, 0.320341, 18.730036, 0.472572
1071, 0.323267, 18.560499, 0.472572
1072, 0.319109, 18.802364, 0.472637
1073, 0.315116, 19.040628, 0.472638
1074, 0.312124, 19.223103, 0.472636
1075, 0.313175, 19.158594, 0.472605
1076, 0.315207, 19.035124, 0.472588
1077, 0.312353, 19.209023, 0.472588
1078, 0.305124, 19.664110, 0.472588
1079, 0.310922, 19.297445, 0.472534
1080, 0.317888, 18.874584, 0.472534
1081, 0.312434, 19.204052, 0.472579
1082, 0.316355, 18.966064, 0.472576
1083, 0.315215, 19.034639, 0.472575
1084, 0.319929, 18.754179, 0.472576
1085, 0.314635, 19.069700, 0.472574
1086, 0.311147, 19.283491, 0.472593
1087, 0.309440, 19.389874, 0.472593
1088, 0.309583, 19.380899, 0.472593
1089, 0.318451, 18.841185, 0.472593
1090, 0.318672, 18.828159, 0.472596
1091, 0.323854, 18.526846, 0.472541
1092, 0.314164, 19.098301, 0.472541
1093, 0.309551, 19.382898, 0.472541
1094, 0.315130, 19.039768, 0.472597
1095, 0.318230, 18.854301, 0.472579
1096, 0.316628, 18.949705, 0.472579
1097, 0.312834, 19.179499, 0.472579
1098, 0.321189, 18.680561, 0.472579
1099, 0.315817, 18.998316, 0.472526
1100, 0.309396, 19.392616, 0.472512
1101, 0.313002, 19.169205, 0.472512
1102, 0.322946, 18.578938, 0.472512
1103, 0.317305, 18.909260, 0.472512
1104, 0.316704, 18.945114, 0.472496
1105, 0.315289, 19.030174, 0.472496
1106, 0.314368, 19.085936, 0.472531
1107, 0.327381, 18.327276, 0.472575
1108, 0.318687, 18.827229, 0.472575
1109, 0.311453, 19.264515, 0.472575
1110, 0.314051, 19.105188, 0.472500
1111, 0.318006, 18.867592, 0.472500
1112, 0.315863, 18.995605, 0.472489
1113, 0.318409, 18.843708, 0.472488
1114, 0.325710, 18.421295, 0.472488
1115, 0.309720, 19.372318, 0.472497
1116, 0.311524, 19.260151, 0.472499
1117, 0.312908, 19.174959, 0.472505
1118, 0.308373, 19.456961, 0.472493
1119, 0.316739, 18.943012, 0.472493
1120, 0.309803, 19.367121, 0.472517
1121, 0.309867, 19.363176, 0.472520
1122, 0.315421, 19.022188, 0.472526
1123, 0.318335, 18.848080, 0.472521
1124, 0.317215, 18.914593, 0.472528
1125, 0.311059, 19.288948, 0.472528
1126, 0.311347, 19.271084, 0.472528
1127, 0.303488, 19.770142, 0.472555
1128, 0.310952, 19.295572, 0.472533
1129, 0.313814, 19.119593, 0.472582
1130, 0.314944, 19.051035, 0.472582
1131, 0.314484, 19.078888, 0.472583
1132, 0.307957, 19.483210, 0.472580
1133, 0.309533, 19.384014, 0.472587
1134, 0.309204, 19.404663, 0.472587
1135, 0.304747, 19.688433, 0.472580
1136, 0.312332, 19.210300, 0.472606
1137, 0.312417, 19.205128, 0.472606
1138, 0.310802, 19.304871, 0.472618
1139, 0.306344, 19.585821, 0.472617
1140, 0.312885, 19.176403, 0.472615
1141, 0.311235, 19.278025, 0.472628
1142, 0.319411, 18.784569, 0.472628
1143, 0.313462, 19.141050, 0.472600
1144, 0.308465, 19.451168, 0.472600
1145, 0.308442, 19.452593, 0.472600
1146, 0.307706, 19.499161, 0.472600
1147, 0.309333, 19.396551, 0.472600
1148, 0.308175, 19.469461, 0.472600
1149, 0.310235, 19.340149, 0.472575
1150, 0.310784, 19.306032, 0.472592
1151, 0.315596, 19.011675, 0.472575
1152, 0.311375, 19.269352, 0.472575
1153, 0.311059, 19.288971, 0.472488
1154, 0.316846, 18.936619, 0.472483
1155, 0.317775, 18.881296, 0.472466
1156, 0.312611, 19.193201, 0.472472
1157, 0.317831, 18.877964, 0.472496
1158, 0.316232, 18.973394, 0.472523
1159, 0.322704, 18.592892, 0.472546
1160, 0.322050, 18.630671, 0.472526
1161, 0.314715, 19.064888, 0.472542
1162, 0.320888, 18.698088, 0.472546
1163, 0.316324, 18.967911, 0.472545
1164, 0.316738, 18.943096, 0.472546
1165, 0.318497, 18.838484, 0.472613
1166, 0.311123, 19.285007, 0.472601
1167, 0.317151, 18.918447, 0.472624
1168, 0.324250, 18.504246, 0.472704
1169, 0.326327, 18.386463, 0.472722
1170, 0.320073, 18.745743, 0.472722
1171, 0.328181, 18.282597, 0.472777
1172, 0.318238, 18.853794, 0.472781
1173, 0.319046, 18.806070, 0.472781
1174, 0.312357, 19.208786, 0.472781
1175, 0.317288, 18.910259, 0.472777
1176, 0.320857, 18.699940, 0.472766
1177, 0.322933, 18.579723, 0.472826
1178, 0.315078, 19.042894, 0.472826
1179, 0.310759, 19.307570, 0.472818
1180, 0.315466, 19.019485, 0.472767
1181, 0.324210, 18.506516, 0.472767
1182, 0.322714, 18.592327, 0.472688
1183, 0.325614, 18.426708, 0.472674
1184, 0.319903, 18.755672, 0.472680
1185, 0.327331, 18.330091, 0.472550
1186, 0.319282, 18.792141, 0.472549
1187, 0.319962, 18.752199, 0.472607
1188, 0.314398, 19.084064, 0.472631
1189, 0.317848, 18.876951, 0.472536
1190, 0.319151, 18.799885, 0.472536
1191, 0.320582, 18.715944, 0.472535
1192, 0.322201, 18.621944, 0.472536
1193, 0.319327, 18.789492, 0.472558
1194, 0.319560, 18.775841, 0.472558
1195, 0.316796, 18.939608, 0.472556
1196, 0.316004, 18.987114, 0.472556
1197, 0.314231, 19.094212, 0.472562
1198, 0.315396, 19.023718, 0.472575
1199, 0.314328, 19.088364, 0.472576
1200, 0.314066, 19.104240, 0.472576
1201, 0.314212, 19.095404, 0.472576
1202, 0.314798, 19.059849, 0.472576
1203, 0.308710, 19.435717, 0.472575
1204, 0.310940, 19.296356, 0.472576
1205, 0.305480, 19.641233, 0.472597
1206, 0.318832, 18.818708, 0.472596
1207, 0.319894, 18.756216, 0.472597
1208, 0.319881, 18.757000, 0.472652
1209, 0.331201, 18.115887, 0.472652
1210, 0.322414, 18.609587, 0.472638
1211, 0.315834, 18.997292, 0.472643
1212, 0.311635, 19.253279, 0.472643
1213, 0.319289, 18.791767, 0.472654
1214, 0.322436, 18.608316, 0.472655
1215, 0.334003, 17.963902, 0.472658
1216, 0.320265, 18.734505, 0.472605
1217, 0.318030, 18.866163, 0.472613
1218, 0.318020, 18.866764, 0.472611
1219, 0.322199, 18.622026, 0.472610
1220, 0.317513, 18.896849, 0.472609
1221, 0.315276, 19.030933, 0.472609
1222, 0.327561, 18.317226, 0.472609
1223, 0.317037, 18.925222, 0.472608
1224, 0.314206, 19.095751, 0.472597
1225, 0.315755, 19.002060, 0.472642
1226, 0.317275, 18.911058, 0.472642
1227, 0.319097, 18.803064, 0.472651
1228, 0.313028, 19.167625, 0.472650
1229, 0.320930, 18.695662, 0.472654
1230, 0.317813, 18.879036, 0.472655
1231, 0.317630, 18.889887, 0.472660
1232, 0.315550, 19.014433, 0.472660
1233, 0.307506, 19.511803, 0.472653
1234, 0.320079, 18.745394, 0.472620
1235, 0.323798, 18.530064, 0.472617
1236, 0.319118, 18.801826, 0.472610
1237, 0.311620, 19.254248, 0.472605
1238, 0.312019, 19.229568, 0.472590
1239, 0.311081, 19.287596, 0.472593
1240, 0.315629, 19.009649, 0.472569
1241, 0.318330, 18.848364, 0.472573
1242, 0.311364, 19.270069, 0.472589
1243, 0.309619, 19.378685, 0.472586
1244, 0.315618, 19.010302, 0.472620
1245, 0.315440, 19.021044, 0.472620
1246, 0.318897, 18.814840, 0.472615
1247, 0.308899, 19.423847, 0.472616
1248, 0.314572, 19.073561, 0.472616
1249, 0.315782, 19.000460, 0.472583
1250, 0.312059, 19.227127, 0.472583
1251, 0.317311, 18.908867, 0.472612
1252, 0.317696, 18.885992, 0.472612
1253, 0.317356, 18.906191, 0.472652
1254, 0.313746, 19.123722, 0.472652
1255, 0.318547, 18.835512, 0.472659
1256, 0.318395, 18.844540, 0.472660
1257, 0.323484, 18.548048, 0.472660
1258, 0.318048, 18.865074, 0.472686
1259, 0.315749, 19.002457, 0.472670
1260, 0.321615, 18.655830, 0.472672
1261, 0.326616, 18.370180, 0.472672
1262, 0.321200, 18.679953, 0.472672
1263, 0.317104, 18.921225, 0.472686
1264, 0.317782, 18.880877, 0.472719
1265, 0.318978, 18.810068, 0.472711
1266, 0.313062, 19.165535, 0.472719
1267, 0.318035, 18.865860, 0.472693
1268, 0.317993, 18.868320, 0.472660
1269, 0.317583, 18.892683, 0.472654
1270, 0.316187, 18.976101, 0.472667
1271, 0.308082, 19.475363, 0.472644
1272, 0.313241, 19.154554, 0.472644
1273, 0.317858, 18.876356, 0.472709
1274, 0.320634, 18.712906, 0.472709
1275, 0.319350, 18.788136, 0.472687
1276, 0.323688, 18.536375, 0.472671
1277, 0.309402, 19.392250, 0.472752
1278, 0.316872, 18.935118, 0.472752
1279, 0.320641, 18.712509, 0.472791
1280, 0.307109, 19.537067, 0.472794
1281, 0.311882, 19.238033, 0.472791
1282, 0.316020, 18.986158, 0.472869
1283, 0.312260, 19.214745, 0.472862
1284, 0.322824, 18.585974, 0.472852
1285, 0.316791, 18.939905, 0.472852
1286, 0.315555, 19.014143, 0.472852
1287, 0.318224, 18.854637, 0.472852
1288, 0.314787, 19.060509, 0.472857
1289, 0.312759, 19.184086, 0.472863
1290, 0.312086, 19.225496, 0.472836
1291, 0.311870, 19.238806, 0.472815
1292, 0.312103, 19.224451, 0.472792
1293, 0.316526, 18.955801, 0.472792
1294, 0.311255, 19.276821, 0.472788
1295, 0.308691, 19.436941, 0.472807
1296, 0.304964, 19.674433, 0.472807
1297, 0.305803, 19.620499, 0.472759
1298, 0.311446, 19.264973, 0.472759
1299, 0.310157, 19.345062, 0.472816
1300, 0.312571, 19.195635, 0.472816
1301, 0.309591, 19.380402, 0.472816
1302, 0.312966, 19.171425, 0.472849
1303, 0.311197, 19.280392, 0.472826
1304, 0.314908, 19.053181, 0.472864
1305, 0.312427, 19.204466, 0.472853
1306, 0.306723, 19.561594, 0.472907
1307, 0.305546, 19.637005, 0.472900
1308, 0.307428, 19.516735, 0.472900
1309, 0.314852, 19.056601, 0.472900
1310, 0.307011, 19.543289, 0.472891
1311, 0.314868, 19.055626, 0.472891
1312, 0.311483, 19.262672, 0.472885
1313, 0.313827, 19.118801, 0.472885
1314, 0.315418, 19.022396, 0.472885
1315, 0.317933, 18.871891, 0.472906
1316, 0.313031, 19.167435, 0.472879
1317, 0.311931, 19.235044, 0.472891
1318, 0.311913, 19.236120, 0.472892
1319, 0.308635, 19.440456, 0.472892
1320, 0.309399, 19.392450, 0.472907
1321, 0.319715, 18.766735, 0.472907
1322, 0.307348, 19.521866, 0.472907
1323, 0.313110, 19.162609, 0.472906
1324, 0.320950, 18.694490, 0.472872
1325, 0.315090, 19.042173, 0.472872
1326, 0.312618, 19.192760, 0.472872
1327, 0.315619, 19.010260, 0.472900
1328, 0.321739, 18.648628, 0.472902
1329, 0.313655, 19.129311, 0.472905
1330, 0.310482, 19.324804, 0.472908
1331, 0.315266, 19.031563, 0.472905
1332, 0.318307, 18.849714, 0.472865
1333, 0.312960, 19.171808, 0.472863
1334, 0.314432, 19.082026, 0.472863
1335, 0.314804, 19.059469, 0.472863
1336, 0.313568, 19.134594, 0.472860
1337, 0.313103, 19.163052, 0.472863
1338, 0.314282, 19.091114, 0.472863
1339, 0.312854, 19.178270, 0.472863
1340, 0.320530, 18.718979, 0.472856
1341, 0.311117, 19.285328, 0.472738
1342, 0.316688, 18.946089, 0.472720
1343, 0.317664, 18.887854, 0.472720
1344, 0.322396, 18.610645, 0.472698
1345, 0.315424, 19.022034, 0.472698
1346, 0.308723, 19.434883, 0.472683
1347, 0.312399, 19.206207, 0.472730
1348, 0.317029, 18.925735, 0.472775
1349, 0.314550, 19.074873, 0.472779
1350, 0.308917, 19.422667, 0.472771
1351, 0.319013, 18.808022, 0.472771
1352, 0.312098, 19.224724, 0.472733
1353, 0.317573, 18.893282, 0.472733
1354, 0.318551, 18.835304, 0.472733
1355, 0.307203, 19.531088, 0.472743
1356, 0.314376, 19.085447, 0.472738
1357, 0.312047, 19.227859, 0.472741
1358, 0.312878, 19.176805, 0.472748
1359, 0.315986, 18.988167, 0.472740
1360, 0.309503, 19.385914, 0.472740
1361, 0.309849, 19.364294, 0.472740
1362, 0.319507, 18.778944, 0.472740
1363, 0.314520, 19.076666, 0.472719
1364, 0.319799, 18.761795, 0.472719
1365, 0.316668, 18.947300, 0.472748
1366, 0.317926, 18.872335, 0.472696
1367, 0.312347, 19.209385, 0.472696
1368, 0.313548, 19.135826, 0.472640
1369, 0.313987, 19.109056, 0.472640
1370, 0.311696, 19.249510, 0.472655
1371, 0.318913, 18.813936, 0.472651
1372, 0.309492, 19.386591, 0.472651
1373, 0.310213, 19.341576, 0.472651
1374, 0.307058, 19.540306, 0.472730
1375, 0.305882, 19.615419, 0.472751
1376, 0.310469, 19.325600, 0.472751
1377, 0.315150, 19.038546, 0.472751
